,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
1429,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,"Fach·leute haben im Hamburger Hafen sehr viel Kokain gefunden.Kokain ist eine Droge.Drogen sind gefährlich für den Körper.Deshalb sind Drogen verboten.Die Fach·leute sind vom Zoll.Der Zoll arbeitet für ein Land.Und der Zoll macht Kontrollen.Zum Beispiel am Flug·hafen.Oder am Hafen.Der Zoll will nämlich wissen:Bringen Menschen vielleicht verbotene Sachen ins Land?Die Fach·leute haben gesagt:Bei einer Kontrolle haben wir 2,3 Tonnen Kokain gefunden.Eine Tonne sind 1000 Kilo.Das Kokain hat ein Mann bei einer Drogen·bande aus Peru bestellt.Peru ist ein Land in Südamerika.Und das Kokain war in Kisten mit Spargel versteckt.Der Mann wurde verhaftet.Und 4 Männer von der Drogen·bande in Peru wurden auch verhaftet.","Kokain ist eine gefährliche Droge, deshalb ist ihr Besitz verboten. Die Zollbeamten arbeiten im Auftrag des Staates und führen Kontrollen durch, beispielsweise am Flughafen oder im Hafen. Ihr Ziel ist es sicherzustellen, dass keine verbotenen Gegenstände ins Land gebracht werden. Bei einer dieser Kontrollen wurde eine Menge von 2,3 Tonnen Kokain gefunden."
1430,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,,Eine Tonne entspricht 1000 Kilogramm.
1431,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,,Ein Mann hatte das Kokain bei einer Drogenbande in Peru bestellt.
1432,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,,Peru ist ein Land in Südamerika.
1433,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,,"Das Kokain wurde in Kisten versteckt, die eigentlich mit Spargel gefüllt waren."
1434,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3072.html",,,,Der Mann wurde verhaftet und auch vier Männer von der Drogenbande in Peru wurden festgenommen.
1435,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3074.html",,,Durch den Ukraine-Krieg gibt es in Deutschland eine Energie·krise.Deshalb sind viele Dinge teurer geworden.Zum Beispiel Gas.Aber auch andere Dinge sind im Moment sehr teuer.Zum Beispiel Lebensmittel.Viele Menschen können diese Lebensmittel nicht mehr bezahlen.Deshalb gehen diese Menschen zu einer Tafel.Bei einer Tafel bekommen Menschen kostenlos Lebensmittel.Jetzt leiden aber auch die Tafeln unter der Energie·krise.Deshalb will Niedersachsen den Tafeln mehr Geld geben.Zum Beispiel für ein großes Lager.,"In Deutschland herrscht aufgrund des Ukraine-Krieges eine Energiekrise, was zu steigenden Preisen für viele Dinge führt, wie zum Beispiel Gas. Aber auch andere Produkte, wie Lebensmittel, sind derzeit sehr teuer. Viele Menschen können sich diese Lebensmittel nicht mehr leisten und sind daher auf Tafeln angewiesen. Tafeln sind Einrichtungen, bei denen bedürftige Menschen kostenlos Lebensmittel erhalten können."
1436,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3074.html",,,,Doch nun sind auch die Tafeln von der Energiekrise betroffen.
1437,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12092022,nils3074.html",,,,"Aus diesem Grund plant das Bundesland Niedersachsen, den Tafeln mehr Geld zur Verfügung zu stellen, beispielsweise für ein größeres Lager."
1438,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102020,nils2434.html",,,Auf Sylt machen sich einige Menschen Sorgen.Sylt ist eine deutsche Insel in der Nord·see.Und Sylt gehört zu Schleswig-Holstein.Diese Menschen haben sich nämlich vielleicht mit dem Corona-Virus angesteckt.Am 3. Oktober waren am Abend viele Menschen im American Bistro.Das American Bistro ist ein Restaurant auf Sylt.An diesem Abend wussten diese Menschen noch nicht:Ein Gast im American Bistro hat das Corona-Virus.Fach·leute haben gesagt:Wir wissen jetzt:An dem Abend waren mehr als 100 Menschen im American Bistro.Wir glauben:Diese Menschen haben wahrscheinlich die Corona-Regeln nicht eingehalten.Deshalb haben sich vielleicht einige Menschen mit dem Corona-Virus angesteckt.Diese Menschen sollen jetzt einen Corona-Test machen.Diese Corona-Tests beginnen am Montag·nachmittag.,"Auf der deutschen Insel Sylt machen sich einige Menschen Sorgen, da sie möglicherweise mit dem Corona-Virus infiziert sein könnten. Am 3. Oktober waren viele Menschen am Abend im American Bistro, einem Restaurant auf Sylt. Zu diesem Zeitpunkt wussten sie jedoch noch nicht, dass ein Gast im American Bistro das Corona-Virus hat. Experten haben festgestellt, dass an diesem Abend mehr als 100 Menschen im American Bistro waren und vermuten, dass diese Menschen wahrscheinlich die Corona-Regeln nicht eingehalten haben."
1439,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102020,nils2434.html",,,,Deshalb könnten sich einige von ihnen mit dem Corona-Virus infiziert haben.
1440,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102020,nils2434.html",,,,Die betreffenden Personen sollen nun einen Corona-Test machen.
1441,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102020,nils2434.html",,,,Die Tests beginnen am Montagnachmittag.
1442,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102022,nils3112.html",,,In großen Städten gibt es viele elektrische Roller.Ein anderes Wort für diese Roller ist E-Scooter.Diese Roller können Menschen mieten.Und mit den Rollern können Menschen durch die Stadt fahren.In Hamburg liegen diese Roller oft auf dem Geh·weg.Besonders viele Roller liegen zum Beispiel vor U-Bahn·Haltestellen.Die Roller blockieren den Geh·weg.Dann kommen zum Beispiel Rollstuhl·fahrer nicht vorbei.Und Menschen können über die Roller stolpern.Deshalb sind die Roller gefährlich.Die Verkehrs·behörde in Hamburg sagt:Wir wollen einen sicheren Straßen·verkehr.Deshalb räumt die Stadt·reinigung die elektrischen Roller jetzt weg.Dann sind die Geh·wege wieder sicher.,"In großen Städten finden sich viele elektrische Roller, auch bekannt als E-Scooter. Diese Roller können von Menschen gemietet werden, um damit durch die Stadt zu fahren. In Hamburg sind diese Roller häufig auf Gehwegen abgestellt, vor allem in der Nähe von U-Bahn-Haltestellen. Dadurch blockieren sie den Gehweg und machen es beispielsweise Rollstuhlfahrern unmöglich daran vorbeizukommen."
1443,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102022,nils3112.html",,,,"Außerdem besteht die Gefahr, dass Menschen über die Roller stolpern."
1444,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102022,nils3112.html",,,,Aus diesem Grund gelten die Roller als gefährlich.
1445,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102022,nils3112.html",,,,"Die Verkehrsbehörde in Hamburg hat sich das Ziel gesetzt, einen sicheren Straßenverkehr zu gewährleisten."
1446,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12102022,nils3112.html",,,,"Deshalb werden die elektrischen Roller jetzt von der Stadtreinigung entfernt, um die Gehwege wieder sicher zu machen."
1447,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112018,nils1372.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,"Möchten Sie wieder zu den Norddeutschen Nachrichten in einfacher Sprache zurückkehren? Klicken Sie hier, um dorthin zu gelangen."
1448,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,,Die Feuerwehr im Hamburger Hafen erhält zwei neue Boote.
1449,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,,Diese Boote sind speziell für die Brandbekämpfung ausgestattet.
1450,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,,Mit ihnen kann die Feuerwehr beispielsweise Brände auf Schiffen löschen.
1451,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,,Die neuen Boote verfügen über eine besondere Ausstattung.
1452,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,,Sie haben sowohl einen Diesel- als auch einen Elektromotor.
1453,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112019,nils2054.html",,,Die Feuerwehr im Hamburger Hafen bekommt 2 neue Boote.Diese Boote sind Lösch·boote.Mit Lösch·booten kann die Feuerwehr zum Beispiel Feuer auf Schiffen löschen.Und diese Lösch·boote haben eine besondere Ausrüstung.Die neuen Lösch·boote haben nämlich 2 Motoren:• Einen Diesel·motor.Diesel·motoren machen viele Schad·stoffe.Schad·stoffe machen die Luft schmutzig.• Und einen Elektro·motor.Elekro·motoren haben Batterien.Und Elektro·motoren machen keine Schad·stoffe.Ein Sprecher vom Hamburger Hafen hat gesagt:Die neuen Lösch·boote sind gut für die Umwelt.Die neuen Lösch·boote machen nämlich weniger Schad·stoffe.Die 2 neuen Lösch·boote werden in Holland gebaut.Im Frühjahr 2021 sollen die neuen Lösch·boote fertig sein.,"Dieselmotoren erzeugen viele Schadstoffe, die die Luft verschmutzen. Elektromotoren hingegen funktionieren mit Batterien und erzeugen keine Schadstoffe. Ein Sprecher des Hamburger Hafens betont, dass die neuen Boote gut für die Umwelt sind, da sie weniger Schadstoffe produzieren. Die beiden neuen Boote werden in den Niederlanden gebaut und voraussichtlich im Frühjahr 2021 fertiggestellt sein."
1454,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112021,nils2746.html",,,,In Hamburg werden bald neue Corona-Tests an den Schulen eingeführt.
1455,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112021,nils2746.html",,,,An etwa 300 Schulen wurden fehlerhafte Ergebnisse bei den bisher verwendeten Tests festgestellt.
1456,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12112021,nils2746.html",,,Die Hamburger Schulen bekommen bald neue Corona-Tests.An 300 Schulen waren die Ergebnisse von Corona-Tests nämlich falsch.Das heißt:Die Corona-Tests haben bei vielen Schülern gezeigt:Diese Schüler haben das Corona-Virus.Aber dann haben die Schüler einen genaueren Test gemacht.Und dieser Test hat gezeigt:Die Schüler haben das Corona-Virus nicht.Deshalb will Hamburg die Corona-Tests bald bei einer anderen Firma kaufen.Fach·leute haben am Freitag gesagt:Wir hoffen:Die Ergebnisse von den neuen Corona-Tests sind genauer.Und die Corona-Tests zeigen nicht so oft ein falsches Ergebnis.,"Das bedeutet, dass viele Schüler fälschlicherweise als positiv auf das Corona-Virus getestet wurden. Jedoch zeigte ein genauerer Test, dass diese Schüler das Virus tatsächlich nicht hatten. Aus diesem Grund plant Hamburg, die Corona-Tests bald von einem anderen Unternehmen zu beziehen. Am Freitag äußerten Fachleute die Hoffnung, dass die Ergebnisse der neuen Tests genauer sein werden und weniger falsche Ergebnisse anzeigen."
1457,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122018,nils1422.html",,,Eine Politikerin aus Kiel hat einen wichtigen Orden bekommen.Ein Orden ist eine besondere Auszeichnung.Dieser wichtige Orden heißt Bundes·verdienst·kreuz.Das Bundes·verdienst·kreuz bekommen Menschen für besondere Leistungen.Die Politikerin ist Angelika Volquartz.Angelika Volquartz war bis 2009 die Bürgermeisterin von Kiel.Eine Bürgermeisterin ist die Chefin von einer Stadt.Jetzt ist Ulf Kämpfer der Bürgermeister von Kiel.Ulf Kämpfer hat gesagt:Angelika Volquartz kümmert sich sehr viel um Kinder.Und Angelika Volquartz kümmert sich sehr viel um Frauen.Deshalb hat Angelika Volquartz das Bundes·verdienst·kreuzbekommen.Ich freue mich sehr für Angelika Volquartz.,Eine Politikerin aus Kiel wurde für ihre besonderen Leistungen mit dem Bundesverdienstkreuz ausgezeichnet. Das Bundesverdienstkreuz ist eine wichtige Auszeichnung. Die Politikerin heißt Angelika Volquartz und war bis 2009 Bürgermeisterin von Kiel. Die Bürgermeisterin ist die Chefin einer Stadt.
1458,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122018,nils1422.html",,,,Jetzt ist Ulf Kämpfer der Bürgermeister von Kiel.
1459,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122018,nils1422.html",,,,"Ulf Kämpfer sagte, dass Angelika Volquartz sich sehr um Kinder und Frauen kümmert."
1460,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122018,nils1422.html",,,,Deshalb hat Angelika Volquartz das Bundesverdienstkreuz erhalten.
1461,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122018,nils1422.html",,,,Ich freue mich sehr für sie.
1462,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,Die Volleyballmannschaft aus Schwerin hat ein bedeutendes Spiel verloren.
1463,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,Die Volleyballerinnen aus Schwerin haben ein wichtiges Spiel verloren.Dieses Spiel war im DVV-Pokal.DVV ist die Abkürzung für Deutscher Volleyball-Verband.Das Spiel war im Halb·finale vom DVV-Pokal.Im Halb·finale sind die besten 4 Vereine von einem Wettbewerb.Und das Spiel war gegen Stuttgart.Stuttgart ist die Hauptstadt von Baden-Württemberg.Schwerin hat das Spiel mit 2:3 verloren.Deshalb ist Schwerin aus dem DVV-Pokal ausgeschieden.Und deshalb ist Stuttgart im Finale vom DVV-Pokal.Ein Finale ist das letzte Spiel von einem Wettbewerb.Der Gewinner von dem Finale hat den Wettbewerb gewonnen.In diesem Finale spielt Stuttgart gegen Dresden.Dresden ist die Haupt·stadt von Sachsen.Im vergangenen Jahr hat Schwerin den DVV-Pokal gewonnen.,"Es handelte sich um das Halbfinale des DVV-Pokals, welcher vom Deutschen Volleyball-Verband organisiert wird. In diesem Halbfinale traten die vier besten Mannschaften eines Wettbewerbs gegeneinander an. Der Gegner von Schwerin war Stuttgart, die Hauptstadt von Baden-Württemberg. Schwerin verlor das Spiel knapp mit 2:3 und schied somit aus dem DVV-Pokal aus."
1464,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,Stuttgart hingegen zog ins Finale des Pokals ein.
1465,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,Das Finale ist das letzte Spiel eines Wettbewerbs.
1466,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,Der Gewinner des Finales sichert sich den Titel des Wettbewerbs.
1467,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,"Im Finale trifft Stuttgart auf Dresden, die Hauptstadt von Sachsen."
1468,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12122019,nils2098.html",,,,Im vergangenen Jahr konnte Schwerin bereits den DVV-Pokal für sich entscheiden.
1469,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012020,nils2126.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,Möchten Sie zu den Norddeutschen Nachrichten in einfacher Sprache zurückkehren? Dann klicken Sie hier.
1470,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012022,nils2804.html",,,,"In Treia, a small town between Schleswig and Husum, there is a large fire."
1471,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012022,nils2804.html",,,,The fire broke out in a big hall.
1472,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012022,nils2804.html",,,,120 firefighters are trying to extinguish the fire.
1473,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012022,nils2804.html",,,In Treia ist ein großes Feuer.Treia ist ein kleiner Ort zwischen Schleswig und Husum.Dieses Feuer ist in einer großen Halle.120 Feuerwehr·leute wollen das Feuer löschen.Die Polizei hat gesagt:Bei dem Feuer ist viel giftiger Rauch.Diesen Rauch haben 2 Menschen eingeatmet.Deshalb sind diese 2 Menschen in ein Kranken·haus gekommen.Der Rauch ist immer noch da.Deshalb sollen die Anwohner ihre Fenster und Türe schließen.Dann kann der giftige Rauch nicht in die Häuser kommen.Die Feuerwehr weiß noch nicht:Wann ist das Feuer gelöscht?,"The police have announced that there is a lot of toxic smoke coming from the fire. Two people have inhaled this smoke and have been taken to a hospital. The toxic smoke is still present, so residents are advised to close their windows and doors to prevent the smoke from entering their homes. The fire department doesn't know yet when the fire will be completely extinguished."
1474,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,In den nächsten Tagen wird es in Norddeutschland starke Stürme geben.
1475,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,In den nächsten Tagen gibt es in Nord·deutschland starke Stürme.Bei einem Sturm weht sehr starker Wind.Deshalb sind manche Stürme gefährlich.Fach·leute haben gesagt:Am Freitag kommt ein großer Sturm nach Nord·deutschland.Dieser Sturm heißt Egbert.Wir glauben:Der Sturm wird am Sonnabend etwas schwächer.Aber in der Nacht zum Sonntag wird der Sturm noch einmal sehr stark.Deshalb sollen die Menschen in Nord·deutschland besonders vorsichtig sein.Die Menschen sollen zum Beispiel nicht in einen Wald gehen.Besonders stark wird der Sturm wahrscheinlich im Harz.Der Harz ist ein Gebirge.Und an der Nord- und Ostsee.Die Fach·leute haben auch gesagt:Bei dem Sturm wird es auch viel regnen.Deshalb kann es an einigen Flüssen Überschwemmungen geben.Und in Niedersachsen kann es an der Nordsee eine leichte Sturm·flut geben.Eine Sturm·flut entsteht bei starkem Wind.Bei einer Sturm·flut fließt Wasser über die Ufer.,"Stürme sind gefährlich, weil sie sehr starken Wind mit sich bringen. Die Experten haben gesagt, dass am Freitag ein großer Sturm namens Egbert nach Norddeutschland kommt. Wir glauben, dass der Sturm am Samstag etwas schwächer wird, aber in der Nacht zum Sonntag noch einmal sehr stark sein wird. Daher sollten die Menschen in Norddeutschland besonders vorsichtig sein."
1476,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,Sie sollten zum Beispiel nicht in den Wald gehen.
1477,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,"Der Sturm wird wahrscheinlich besonders stark im Harz sein, einem Gebirge, sowie an der Nord- und Ostsee."
1478,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,"Die Experten haben auch gesagt, dass es während des Sturms auch viel regnen wird."
1479,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,Daher kann es zu Überschwemmungen an einigen Flüssen kommen.
1480,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,In Niedersachsen kann es an der Nordsee auch zu einer leichten Sturmflut kommen.
1481,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13012023,nils3216.html",,,,"Eine Sturmflut entsteht, wenn es starken Wind gibt und das Wasser über die Ufer fließt."
1482,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022020,nils2178.html",,,Ein Gericht in Braunschweig hat einen Mann verurteilt.Dieser Mann hat nämlich einen anderen Mann erschossen.Der andere Mann war der Freund von der Schwester von dem Mann.Das Gericht hat gesagt:Im Januar 2019 ist der Mann zu einem Park·platz gefahren.Dieser Park·platz ist in Salzgitter.Salzgitter ist eine Stadt in der Nähe von Braunschweig.Auf dem Park·platz hat der Mann auf den anderen Mann geschossen.Die Schüsse haben den anderen Mann schwer verletzt.Deshalb ist der andere Mann im Kranken·haus gestorben.Und deshalb haben wir den Mann verurteilt.Jetzt muss der Mann lebenslang ins Gefängnis.Das heißt:Der Mann muss für mindestens 15 Jahre ins Gefängnis.Und vielleicht kommt der Mann nie wieder frei.,"Ein Mann wurde von einem Gericht in Braunschweig verurteilt, weil er einen anderen Mann erschossen hat. Dieser andere Mann war der Freund der Schwester des Angeklagten. Nach den Angaben des Gerichts fuhr der Mann im Januar 2019 zu einem Parkplatz in Salzgitter, einer Stadt in der Nähe von Braunschweig. Auf diesem Parkplatz schoss er auf den anderen Mann und verletzte ihn schwer."
1483,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022020,nils2178.html",,,,Der Verletzte starb anschließend im Krankenhaus.
1484,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022020,nils2178.html",,,,Aufgrund dieser Umstände wurde der Mann verurteilt und muss nun lebenslang ins Gefängnis.
1485,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022020,nils2178.html",,,,"Das bedeutet, er wird mindestens 15 Jahre im Gefängnis verbringen müssen und womöglich nie wieder freikommen."
1486,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,In Hamburg findet heute eine besondere Veranstaltung statt.
1487,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,Die Veranstaltung findet vor dem Rathaus statt und beginnt um 19.30 Uhr.
1488,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,In Hamburg ist heute eine besondere Veranstaltung.Die Veranstaltung ist vor dem Rat·haus.Und die Veranstaltung ist um 19.30 Uhr.Die Veranstaltung ist für die Menschen in der Türkei.Und in Syrien.In der Türkei und in Syrien war nämlich ein schweres Erdbeben.Mehr als 35.000 Menschen sind gestorben.Bei der Veranstaltung wollen Menschen an diese Toten erinnern.Die Veranstalter haben gesagt:Viele Menschen in Hamburg kennen Menschen in der Region von dem Erdbeben.Deshalb wollen wir alle gemeinsam trauern.Die Menschen sollen Kerzen mitbringen.Die Kerzen werden dann gemeinsam angezündet.Mecklenburg-Vorpommern: 6 Menschen nach Gas·unfall verletztIn Ganzlin war ein Unfall.Ganzlin ist ein Ort in der Nähe vom Plauer See.Der Unfall war in einem Garten·haus.Und der Unfall war mit 6 Menschen.Die Polizei hat gesagt:Eine Frau hat ihren Mann bewusstlos in dem Garten·haus gefunden.Das heißt:Der Mann konnte sich nicht mehr bewegen.Und der Mann war nicht ansprechbar.Der Mann ist 86 Jahre alt.In dem Garten·haus ist ein Gas·ofen.Der Mann hat das Gas von dem Ofen eingeatmet.Wir wissen noch nicht:Warum hat der Mann das Gas eingeatmet?Der Mann wurde mit einem Hubschrauber ins Kranken·haus gebracht.Die Frau von dem Mann ist auch ins Kranken·haus gekommen.Und 4 Helfer.Die Frau und die 4 Helfer haben nämlich auch giftiges Gas eingeatmet.,"Sie richtet sich an die Menschen in der Türkei und in Syrien, da dort ein schweres Erdbeben stattgefunden hat, bei dem mehr als 35.000 Menschen ums Leben kamen. Ziel der Veranstaltung ist es, an die Verstorbenen zu erinnern. Die Veranstalter haben festgestellt, dass viele Menschen in Hamburg Menschen in der Erdbebenregion kennen, und deshalb soll gemeinsam getrauert werden. Die Teilnehmer werden gebeten, Kerzen mitzubringen, die dann gemeinsam entzündet werden sollen."
1489,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,"In Ganzlin, einem Ort in der Nähe des Plauer Sees in Mecklenburg-Vorpommern, hat sich ein Unfall ereignet."
1490,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,Der Unfall passierte in einem Gartenhaus und betraf sechs Personen.
1491,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,Laut der Polizei hat eine Frau ihren bewusstlosen Mann in dem Gartenhaus gefunden.
1492,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,"Das bedeutet, dass der Mann sich nicht mehr bewegen konnte und nicht ansprechbar war."
1493,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13022023,nils3260.html",,,,Der Mann ist 86 Jahre alt.
