,Source,link_leicht,URL,sents_leicht,sents_standard
975,P_manually,,zwischenbericht,Menschen mit Beeinträchtigung und ihre Familien brauchen mehr Unterstützung. Sie dürfen nicht benachteiligt werden. Alle Forderungen der Lebenshilfe lesen Sie hier in Leichter Sprache.,"Dabei bekräftigte sie die jahrzehntelange Forderung der Lebenshilfe, dass Menschen mit Behinderung in besonderen Wohnformen bei der Pflege nicht benachteiligt werden dürfen. Sie sollen ihrem Pflegegrad entsprechend die gleichen Leistungen erhalten wie andere Versicherte auch."
976,P_manually,,zwischenbericht,Arbeit besser machen,"Schließlich führte Ulla Schmidt in das Thema des Abends ein. Sie verwies darauf, dass die meisten Menschen mit einer sogenannten geistigen Behinderung bisher keine Chance auf einen regulären Arbeitsplatz haben, während stattdessen gut 270.000 Menschen in Werkstätten arbeiteten. „Viele von ihnen arbeiten gern dort“, so Ulla Schmidt, „aber viele Werkstattbeschäftigte ärgern sich darüber, dass sie im Schnitt nur ein Entgelt von 209 Euro erhalten und ergänzend auf Grundsicherungsleistungen angewiesen sind."
977,P_manually,,zwischenbericht,Am Arbeits-Leben sollen alle teilhaben.,Obwohl sie jeden Tag zur Arbeit gehen und sich sehr anstrengen.
978,P_manually,,zwischenbericht,Auch Menschen mit Beeinträchtigung.,Sie wollen nicht mehr Bittsteller sein und das kann ich sehr gut verstehen.“.
979,P_manually,,zwischenbericht,In einer Gesprächs-Runde haben Selbst-Vertreter von ihren Erfahrungen berichtet.,In einer Gesprächsrunde berichteten drei Selbstvertreter von ihren ganz persönlichen Erfahrungen.
980,P_manually,,zwischenbericht,Torsten Berges und Ramona Günther. Ramona Günther macht im Bundes-Vorstand der Lebenshilfe mit. Sie arbeitet in einer Werkstatt in Dornstetten.,Ramona Günther vom Bundesvorstand der Lebenshilfe arbeitet in der Schwarzwaldwerkstatt in Dornstetten. Dort ist sie auch Werkstatträtin.
981,P_manually,,zwischenbericht,Sie hat gesagt:,Sie fände die Idee des Basisgelds von Werkstatträte Deutschland die beste Lösung und sagte:
982,P_manually,,zwischenbericht,"Meine Arbeit ist mir sehr wichtig. Daheim sitzen und nicht gebraucht zu werden, das fände ich blöd.","Meine Arbeit ist mir sehr wichtig, daheim sitzen und nicht gebraucht zu werden, das fände ich blöd."
983,P_manually,,zwischenbericht,"Was mich stört, ist, dass wir nur einen Hunger-Lohn bekommen.","Was mich stört, ist, dass wir nur einen Hungerlohn bekommen."
984,P_manually,,zwischenbericht,Deshalb möchte sie ein Basis-Geld bekommen. Das fordert auch Werkstatträte Deutschland.,Wir wollen auch mal reisen oder ins Kino gehen.
985,P_manually,,zwischenbericht,Torsten Berges,Ramona Günther
986,P_manually,,zwischenbericht,Auch Torsten Berges ist Selbst-Vertreter.,Selbstvertreterin aus dem Bundesvorstand der Lebenshilfe
987,P_manually,,zwischenbericht,Er arbeitet auf einem ausgelagerten Werkstatt-Arbeits-Platz in Schwerin.,"Arthur Hackenthal, Aktivist und Blogger"
988,P_manually,,zwischenbericht,Er hat gesagt: Arbeit ist auch ein bisschen wie Familie.,"Torsten Berges, wie Ramona Günther Mitglied im Rat der Menschen mit Behinderung in der Bundesvereinigung, ergänzte: „Arbeit ist auch ein bisschen wie Familie."
989,P_manually,,zwischenbericht,"Wir brauchen eine Arbeit, die zu uns passt.","Wichtig ist, dass wir eine Arbeit haben, die auf unsere Bedürfnisse zugeschnitten ist.“ Torsten Berges arbeitet auf einem ausgelagerten Werkstattarbeitsplatz der Dreescher Werkstätten in Schwerin."
990,P_manually,,zwischenbericht,Die Werkstatt-Löhne sind ungerecht. Wartet bitte nicht zu lange!,"Auch aus seiner Sicht sind die Werkstattlöhne ungerecht. „Wartet bitte nicht zu lange!“, lautet seine Forderung an die Politik."
991,P_manually,,zwischenbericht,Eine Behinderung kann jeden treffen. Zum Beispiel durch einen Unfall. Dann seid auch ihr auf eure Gesetze angewiesen.,"Eine Behinderung könne jeden zu jedem Zeitpunkt treffen, zum Beispiel durch einen Unfall: „Dann seid auch ihr auf eure Gesetze angewiesen.“"
992,P_manually,,zwischenbericht,Arthur Hackenthal Arthur Hackenthal arbeitet für Special Olympics.,"„Wir wollen einfach dabei sein. Teilhabe ist wichtig“, sagte Arthur Hackenthal."
993,P_manually,,zwischenbericht,Das spricht man so: Speschell Olüm-picks. Das ist eine große Sport-Organisation für Menschen mit Beeinträchtigung. Er schreibt auch Texte im Internet.,Der Aktivist und Blogger ist bei Special Olympics Deutschland sozialversicherungspflichtig beschäftigt.
994,P_manually,,zwischenbericht,Hier können Sie die Texte lesen. ​​​​​​​ Er sagt: Wir wollen einfach dabei sein. Teilhabe ist wichtig.,Er arbeitet dort als Koordinator.
995,P_manually,,zwischenbericht,Christiane Müller-Zurek und Sascha Ubrig Christiane Müller-Zurek und Sascha Ubrig sind von der Lebenshilfe Berlin. Sie haben den Parlamentarischen Abend modiert.,Christiane Müller-Zurek und Sascha Ubrig von der Lebenshilfe Berlin
996,P_manually,,zwischenbericht,Sie haben die Gespräche zusammen-gefasst: Wir brauchen mehr Arbeits-Plätze für Menschen mit Beeinträchtigung. Damit sie selbst entscheiden können: Wo sie abeiten können und wollen.,"Die beiden Moderator*innen, Christiane Müller-Zurek von der Lebenshilfe Berlin, und Sascha Ubrig, hauptamtlicher Selbstvertreter in der Lebenshilfe Berlin, fassten die engagierte Diskussion zusammen: „Wir brauchen mehr inklusive Arbeitsplätze, damit Menschen mit Beeinträchtigung dort arbeiten können, wo sie wollen."
997,P_manually,,zwischenbericht,Es muss gute Unterstüzung bei der Arbeit geben. Manche Menschen brauchen sehr viel Unterstützung.,Dort müssen sie auch die nötige Unterstützung bekommen.“ Auch Menschen mit hohem Unterstützungsbedarf müssten bei der Teilhabe am Arbeitsleben mitgedacht werden.
998,P_manually,,zwischenbericht,Auch sie haben ein Recht auf Arbeit. Auch an diese Menschen muss die Politk denken. Musik und schöne Bilder Bei der Veranstaltung gab es auch Musik.,"Und wohl einer der wichtigsten Punkte des Abends: „Menschen mit Beeinträchtigung haben ein Recht auf eine gerechte Entlohnung und darauf, im Alter abgesichert zu sein.“"
999,P_manually,,zwischenbericht,Die Trommel-Gruppe handgemacht sorgte für Stimmung. Sie kommt von der Lebenshilfe aus Dorsten.,Musikalisch umrahmt wurde der Abend von der Gruppe „handgemacht“ der Lebenshilfe Dorsten.
1000,P_manually,,zwischenbericht,Die Trommel-Gruppe gibt es seit fast 10 Jahren.,
1001,P_manually,,zwischenbericht,Es gab auch eine kleine Kunst-Ausstellung. Die Bilder waren aus der Kunst-Werkstatt der Lebenshilfe Aachen.,Außerdem stellte die Kunstwerkstatt der Lebenshilfe Aachen ihre Bilder aus. Die Bundesvereinigung Lebenshilfe hat ihre wichtigsten politischen Forderungen ins Internet gestellt und mit vielen Fakten untermauert.
1002,P_manually,,zwischenbericht,Viele Menschen mit Beeinträchtigung machen gerne Sport.,"Bewegung, Spiel und Sport – das machen viele in ihrer Freizeit am liebsten. Fast jeder dritte Deutsche ist deshalb Mitglied in einem Sportverein. Die Anzahl an Menschen mit Beeinträchtigung, die organisiert Sport treiben, ist dagegen noch vergleichsweise gering."
1003,P_manually,,zwischenbericht,Hier erfahren Sie in Leichter Sprache:,
1004,P_manually,,zwischenbericht,Warum Sport wichtig ist.,"Warum ist Sport wichtig? Sport, am besten an der frischen Luft, ist für uns Menschen sehr gesund."
1005,P_manually,,zwischenbericht,Und wo Sie überall Sport machen können.,"Man kann alleine oder in einer Gruppe Sport machen und es gibt unzählige Möglichkeiten, körperlich aktiv zu sein."
1006,P_manually,,zwischenbericht,Warum ist Sport wichtig? Sport ist gesund.,Vorteile von Sport können unter anderem sein:
1007,P_manually,,zwischenbericht,"Wer immer wieder Sport macht, tut seinem Körper etwas Gutes: Zum Beispiel: Der Körper kann sich besser gegen Krankheiten wehren.","eine verbesserte Abwehrkraft,"
1008,P_manually,,zwischenbericht,Sport ist gut für das Herz. Der Körper kann so vor Herz-Problemen geschützt werden.,"ein Schutz vor Herz- und Kreislaufproblemen,"
1009,P_manually,,zwischenbericht,Die Knochen werden durch Sport stärker.,"stärkere Knochen,"
1010,P_manually,,zwischenbericht,Der Körper baut Muskeln auf. Er wird kräftiger.,"ein kräftigerer Körper,"
1011,P_manually,,zwischenbericht,Dadurch können Schmerzen weniger werden.,"weniger körperliche Schmerzen, ein geringeres Risiko für Demenz und andere psychische Erkrankungen und natürlich viel Spaß."
1012,P_manually,,zwischenbericht,"Sport tut auch dem Kopf gut. Durch Sport wird zum Beispiel die Gefahr, eine Demenz zu bekommen, kleiner.","Diese und viele weitere Informationen veröffentlichen das Bundesgesundheitsministerium (BMG) und die zum BMG zugehörige Bundeszentrale für gesundheitliche Aufklärung (BZgA). Dazu zählen auch die ""Nationalen Empfehlungen für Bewegung und Bewegungsförderung""."
1013,P_manually,,zwischenbericht,Sport für alle Inklusion heißt:,"Darin gibt es konkrete Empfehlungen für tägliche körperliche Aktivitäten, wie zum Beispiel diese:"
1014,P_manually,,zwischenbericht,Alle Menschen gehören dazu. Und können mitmachen.,Kinder ab dem Grundschulalter sollen eine tägliche Bewegungszeit von 90 Minuten und mehr in moderater bis hoher Intensität erreichen.
1015,P_manually,,zwischenbericht,Das geht besonders gut beim Sport.,Ein Angebot des Bundesgesundheitsministeriums.
1016,P_manually,,zwischenbericht,Viele Sport-Arten können Menschen mit und ohne Beeinträchtigung gemeinsam machen.,"(Behinderten-)Sport und Inklusion Sport ist eine tolle Möglichkeit für Inklusion, denn viele Sportarten können Menschen mit und ohne Behinderung gemeinsam machen."
1017,P_manually,,zwischenbericht,Leider gibt es in vielen Sport-Vereinen viele Hindernisse für Menschen mit Beeinträchtigung. Hindernisse heißen auch Barrieren. Zum Beispiel:,Allerdings gibt es in den Sportvereinen immer noch viele Barrieren für Menschen mit Behinderung.
1018,P_manually,,zwischenbericht,"Treppen vor den Sport-Hallen, zu viel schwere Sprache,",Das sind zum Beispiel Texte in schwerer Sprache und Treppen vor den Hallen. Deshalb sind viele Menschen mit Behinderung nicht in Vereinen organisiert. Die Sportvereine öffnen sich hier aber Stück für Stück.
1019,P_manually,,zwischenbericht,es geht viel um Leistung und ums Gewinnen.,Sport hat viele Facetten und besonders wichtig ist dabei Selbstbestimmung.
1020,P_manually,,zwischenbericht,Darum sind viele Menschen mit Beeinträchtigung nicht in einem Sport-Verein.,"Sportler*innen mit Behinderung sollten immer selbst entscheiden, wo und wie sie aktiv sein möchten. Zum Beispiel mit den Kolleg*innen aus der Werkstatt oder mit anderen Leuten im inklusiven Sportverein."
1021,P_manually,,zwischenbericht,Die Sport-Vereine wollen das aber ändern.,"Alle sollten selbstbestimmt entscheiden können, wie sie sich bewegen wollen:"
1022,P_manually,,zwischenbericht,Sie öffnen sich immer mehr für Menschen mit Beeinträchtigung,"durch konkurrenzfreies Spiel,"
1023,P_manually,,zwischenbericht,Auch die Lebenshilfe hat viele verschiedene Sport-Gruppen.,im Rahmen von Wettbewerben und Leistungssport oder durch die Stimulation von Sinneseindrücken mit körperlichen Reaktionen. Alles hat seine Berechtigung und wird in der Regel von einem gut organisierten Freizeitbereich der Lebenshilfe unterstützt.
1024,P_manually,,zwischenbericht,Zum Beispiel:,"Auch eine Begleitung zu anderen Bewegungsangeboten außerhalb der Lebenshilfe kann mitunter ermöglicht werden. Bewegung, Spiel und Sport bei der Lebenshilfe Die Entscheidung, ob man Sport machen möchte, sollte jeder Mensch selbst treffen."
1025,P_manually,,zwischenbericht,"den SCL – Sportclub der Lebenshilfe Berlin oder den Lauftreff ""Lebenshilfe – Wir bewegen uns!"" der Lebenshilfe Delmenhorst.","Es ist die Aufgabe der professionellen Unterstützer*innen von Menschen mit Beeinträchtigung, Angebote – wenn gewollt – zu organisieren oder die Möglichkeit zum Sport im Verein zu eröffnen. Die Lebenshilfe bietet viele verschiedene Sportgruppen und -vereine an, wie zum Beispiel den SCL – Sportclub der Lebenshilfe Berlin oder den Lauftreff ""Lebenshilfe – Wir bewegen uns!"" der Lebenshilfe Delmenhorst."
1026,P_manually,,zwischenbericht,Sport-Angebote der Lebenshilfe,(Sport-)Angebote der Lebenshilfe
1027,P_manually,,zwischenbericht,Sie wollen Sport bei der Lebenshilfe machen?,Sie suchen nach Informationen zu Sport-Angeboten der Lebenshilfe?
1028,P_manually,,zwischenbericht,Informationen bekommen Sie bei Ihrer Lebenshilfe vor Ort. Oder beim Landes-Verband Ihrer Lebenshilfe.,Informieren Sie sich gerne bei Ihrer Lebenshilfe vor Ort oder beim jeweiligen Landesverband der Lebenshilfe.
1029,P_manually,,zwischenbericht,Alle Adressen finden Sie zum Beispiel auf dieser Karte:,Alle Kontakte und Adressen können Sie unserer interaktiven Karte entnehmen.
1030,P_manually,,zwischenbericht,Übersicht über die Lebenshilfen in Deutschland,Übersicht über die Lebenshilfen in Deutschland
1031,P_manually,,zwischenbericht,Sport-Veranstaltungen für Menschen mit Beeinträchtigung,"Sport mit Behinderung Wenn es um den sogenannten Behindertensport geht, also Sport für Menschen mit Behinderung, ist der Deutsche Behindertensportverband e.V. (DBS) die erste Anlaufstelle."
1032,P_manually,,zwischenbericht,Es gibt große Sport-Veranstaltungen für Menschen mit Beeinträchtigung. Dazu gehören zum Beispiel:,"Der DBS hat auch an der oben verlinkten Broschüre zu den Bewegungsempfehlungen mitgewirkt und ist das Nationale Paralympisches Komitee (NPC) für Deutschland. Auf seiner Seite berichtet der DBS über die ""rasante Entwicklung der Sportarten innerhalb des deutschen Behindertensports""."
1033,P_manually,,zwischenbericht,Paralympische Spiele,Paralympische Spiele (Paralympics) und Paralympische Sportarten
1034,P_manually,,zwischenbericht,Das spricht man so: Para-lümpische Spiele.,
1035,P_manually,,zwischenbericht,Special Olympics Das spricht man so: Speschell Olüm-picks. Die Paralympischen Spiele sind so ähnlich wie die Olympischen Spiele. Der Unterschied: Alle Sportler habe eine Beeinträchtigung.,"Die Paralympischen Spiele sind an die Olympischen Spiele angelehnt – mit dem Unterschied, dass die Sportler*innen eine Beeinträchtigung haben."
1036,P_manually,,zwischenbericht,Diese Sport-Arten gibt es dort zum Beispiel:,"Der Deutsche Behindertensportverband e.V. bietet eine Übersicht über Paralympische Sportarten an, die bei den Paralympischen Spielen ausgeübt werden. Dazu zählen zum Beispiel:"
1037,P_manually,,zwischenbericht,Blinden-Fußball,Blindenfußball
1038,P_manually,,zwischenbericht,Rollstuhl-Basketball,Para Badminton Rollstuhlbasketball Sitzvolleyball Para Boccia
1039,P_manually,,zwischenbericht,Sitz-Volleyball,"Para Judo u. v. m. Von 2000 bis 2012 wurden Menschen mit geistiger Behinderung von den Paralympics ausgeschlossen. Grund war ein Skandal, bei dem Sportler*innen sich fälschlich als geistig behindert ausgegeben haben."
1040,P_manually,,zwischenbericht,Special Olympics ist die größte Sport-Organisation für Menschen mit geistiger Beeinträchtigung.,"In dieser Zeit traten nur Menschen mit körperlicher Behinderung bzw. sogenannte körperbehinderte Menschen bei den Paralympischen Spielen an. Die Bundesvereinigung Lebenshilfe hat lange dafür gekämpft, dass nun wieder Menschen mit geistiger Behinderung an den Paralympics teilnehmen können. Dafür wurde vom DBS eine Nationale Klassifizierungsskala für Sportler*innen entwickelt. Die Paralympics unterteilen sich in:"
1041,P_manually,,zwischenbericht,,Paralympische Sommerspiele
1042,P_manually,,zwischenbericht,,Paralympische Winterspiele
1043,P_manually,,zwischenbericht,Special Olympics gibt es auf der ganzen Welt.,und finden abwechselnd alle vier Jahre an denselben Orten wie die Olympischen Sommer- bzw. Winterspiele statt. Sport mit einer Beeinträchtigung Special Olympics und Special Olympics Unified Sports® Die Special Olympics (SO) gibt es seit 1968.
1044,P_manually,,zwischenbericht,,Es ist eine Inklusionsbewegung für mehr Teilhabe und Anerkennung von Menschen mit Behinderung.
1045,P_manually,,zwischenbericht,Auch die Lebenshilfe,"Special Olympics Deutschland (SOD) ist die deutsche Organisation der Inklusionsbewegung, die durch das Internationale Olympische Komitee (IOC) offiziell anerkannt wurde. Die Bundesvereinigung Lebenshilfe ist Mitglied von Special Olympics Deutschland. Wie bei den Paralympics unterteilen sich die Special Olympics in: Special Olympics Sommerspiele"
1046,P_manually,,zwischenbericht,,Special Olympics Winterspiele
1047,P_manually,,zwischenbericht,,Im Gegensatz zu den Paralympics gibt es bei den Special Olympics aber weitere Unterscheidungen.
1048,P_manually,,zwischenbericht,,"Neben Landesspielen und Nationalen Spielen gibt es auch die sogenannten World Games der Special Olympics (übersetzt: ""Weltspiele"")."
1049,P_manually,,zwischenbericht,macht bei Special Olympics mit.,"Hier erklären wir genauer, welche Veranstaltungen der Special Olympics es gibt: Special Olympics Weltspiele: Die Weltspiele oder Special Olympics World Games finden, abwechselnd zwischen Sommer- und Winterspielen, alle zwei Jahre statt. Es ist die größte inklusive Sportveranstaltung der Welt. Athlet*innen aus der ganzen Welt treten miteinander an."
1050,P_manually,,zwischenbericht,,"Special Olympics Nationale Spiele: Die Nationalen Spiele finden, abwechselnd zwischen Sommer- und Winterspielen, alle zwei Jahre in Deutschland statt."
1051,P_manually,,zwischenbericht,,Die Sieger*innen qualifizieren sich für die Special Olympics World Games.
1052,P_manually,,zwischenbericht,Es gibt dort viele Sport-Arten.,Special Olympics Landesspiele: Auch auf regionaler Ebene finden jedes Jahr viele inklusive Sportevents statt. Über sogenannte Anerkennungswettbewerbe können sich Sportler*innen für die Teilnahme an den Nationalen Spielen bewerben. (Informieren Sie sich gern bei Ihrem Lebenshilfe-Landesverband für weitere Informationen.) Special Olympics Unified Sports®
1053,P_manually,,zwischenbericht,Zum Beispiel:,"Special Olympics Deutschland setzt sich für Inklusion und Teilhabe im Sport ein. Mit Special Olympics Unified Sports® gibt es ein Angebot, das den gemeinsamen Sport von Menschen mit und ohne geistige Behinderung fördert – bei Team- und Individualsportarten im Freizeit-, Entwicklungs- sowie im Wettbewerbsbereich. Athlet*innen mit geistiger Behinderung werden dabei von Unified Partnerinnen bzw. Partnern ohne Behinderung unterstützt. Special Olympics Deutschland bietet ein breites Angebot an Unified Sports® in nahezu allen Sommer- und Wintersportarten: von Teamsportarten wie Fußball oder Basketball über Rückschlagsportarten wie Tischtennis oder Tennis bis hin zu Einzelsportarten wie Leichtathletik oder Schneeschuhlaufen."
1054,P_manually,,zwischenbericht,,Das Special Olympics Unified Sports® Konzept ist in allen Sportarten umsetzbar.
1055,P_manually,,zwischenbericht,,Special Olympics Deutschland (SOD)
1056,P_manually,,zwischenbericht,,Über das Angebot von SO Unified Sports®
1057,P_manually,,zwischenbericht,,Special Olympics Nationale Spiele 2022
1058,P_manually,,zwischenbericht,Badminton,"Vom 19. bis 24. Juni 2022 fanden in Berlin die Nationalen Sommerspiele der Special Olympics statt. Das sportliche Inklusionsevent wurde durch ein kulturelles Programm mit viel Musik, Tanz und mehr begleitet. Mehr darüber in unserer Medienmitteilung zu den Spielen 2022. Der RBB hat einen Film über die Special Olympics Nationalen Spiele 2022 produziert."
1059,P_manually,,zwischenbericht,Leichtathletik,Hier können Sie mehr über den Film und die Spiele erfahren. #Berlin2022: 2022 fanden die Nationalen Sommerspiele der Special Olympics in Berlin statt. Auf der offiziellen Webseite der Spiele gibt es weitere Informationen: Special Olympics 2022 Special Olympics World Games 2023
1060,P_manually,,zwischenbericht,Reiten,"Vom 17. bis 25. Juni 2023 finden die Special Olympics World Games in Berlin statt. Das ist das erste Mal, dass das weltweit größte inklusive Sportevent in Deutschland stattfindet. #Berlin2023: Im Jahr 2023 finden die Special Olympics World Games in Berlin statt. Auf der offiziellen Webseite der Spiele gibt es weitere Informationen: Special Olympics 2023"
1061,P_manually,,zwischenbericht,Was ist jungen Menschen mit Beeinträchtigung wichtig?,Was ist jungen Menschen mit Behinderung wichtig?
1062,P_manually,,zwischenbericht,Können sie die Angebote der Jugend-Arbeit jetzt schon gut nutzen?,Können sie die bestehenden Angebote der Kinder- und Jugendarbeit überhaupt nutzen?
1063,P_manually,,zwischenbericht,Das will die Lebenshilfe heraus-finden. Und macht deshalb ein neues Projekt.,Antworten soll das neue Projekt „Mit den Augen von Jugendlichen – was braucht inklusive Jugendarbeit?“ liefern.
1064,P_manually,,zwischenbericht,Hier erfahren Sie mehr darüber. Neues Projekt der Lebenshilfe,Hier erfahren Sie alles rund um das Praxis-Forschungsprojekt.
1065,P_manually,,zwischenbericht,Die Lebenshilfe macht ein neues Projekt. Das Projekt ist für Jugendliche mit Beeinträchtigung. Das Projekt heißt: Mit den Augen von Jugendlichen – Was braucht inklusive Jugend-Arbeit?,Motivation zur Erforschung inklusiver Jugendarbeit
1066,P_manually,,zwischenbericht,Inklusive Jugend-Arbeit heißt: Es soll gute Freizeit-Angebote für junge Menschen mit und ohne Beeinträchtigung geben. Das Projekt dauert 3 Jahre. Warum macht die Lebenshilfe das Projekt?,Die Beteiligung von jungen Menschen mit Behinderungen ist ein Auftrag für die Kinder- und Jugendarbeit.
1067,P_manually,,zwischenbericht,Kinder und Jugendliche haben viel Freizeit. Oft gibt es viele Angebote für die Freizeit. Viele Kinder und Jugendliche nutzen diese Angebote. Zum Beispiel:,So steht es im 15. Kinder- und Jugendbericht der Bundesregierung.
1068,P_manually,,zwischenbericht,Jugend-Treffs Basteln Sport Natur erleben,Aber was ist jungen Menschen mit Beeinträchtigung wichtig?
1069,P_manually,,zwischenbericht,Ausflüge in den Ferien,Was wünschen sie sich für ihre Freizeit?
1070,P_manually,,zwischenbericht,Es gibt auch Jugend-Verbände.,Können sie die bestehenden Angebote der Kinder- und Jugendarbeit überhaupt nutzen?
1071,P_manually,,zwischenbericht,Das ist eine Gemeinschaft von Jugendlichen.,Bisher ist das kaum erforscht.
1072,P_manually,,zwischenbericht,Sie haben die gleichen Interessen und Ziele. Das alles sind Angebote der Kinder- und Jugend-Arbeit. Viele Jugendliche nutzen diese Angebote.,Die Interessen und Bedürfnisse von Jugendlichen mit sogenannter geistiger Behinderung werden in der aktuellen pädagogischen Freizeitforschung und in Jugendstudien nur wenig beachtet.
1073,P_manually,,zwischenbericht,Bei den Angeboten können Jugendliche viel erleben. Es treffen sich ganz verschiedene Jugendliche. Alle können hier viel Spaß haben.,Darum wird mit dem Projekt „Mit den Augen von Jugendlichen – was braucht inklusive Jugendarbeit?“ die Entwicklung inklusiver Angebote für Jugendliche aus der Nutzer*innenperspektive untersucht.
1074,P_manually,,zwischenbericht,An einigen Orten betreuen Erwachsene die Angebote. Auch Jugendliche können die Angebote betreuen. Sie heißen dann Gruppen-Leiter.,"Das heißt, dass die Sicht junger Menschen mit Beeinträchtigung auf ihre Beteiligung an Angeboten der Kinder- und Jugendarbeit im Vordergrund steht."
1075,P_manually,,zwischenbericht,Mit den Erwachsenen kann man auch über Probleme reden. Mit den Jugendlichen auch.,"Das Projekt möchte einen Beitrag dazu leisten, dass sich die Interessen und Bedürfnisse junger Menschen mit Beeinträchtigung in den Angeboten der Kinder- und Jugendarbeit wiederfinden."
1076,P_manually,,zwischenbericht,Mitbestimmung von Jugendlichen,15. Kinder- und Jugendbericht der Bundesregierung
1077,P_manually,,zwischenbericht,"In der Jugend-Arbeit werden Jugendliche gefragt, was sie machen wollen.",Das sind die Zielgruppen Im Mittelpunkt des Projektes stehen Jugendliche mit sogenannter geistiger Behinderung von 12 bis 18 Jahren.
1078,P_manually,,zwischenbericht,"Jugendliche können mitentscheiden, welche Angebote gemacht werden.","Um ein umfassendes Bild zu gewinnen, ist eine weitere Zielgruppe wichtig: die Menschen, die die verschiedenen Angebote für Jugendliche in den Lebenshilfen durchführen oder in Entscheidungsfunktionen arbeiten."
1079,P_manually,,zwischenbericht,"So gibt es Angebote, die den Jugendlichen gefallen. Viele Kinder und Jugendliche nutzen auch die Angebote der Behinderten-Hilfe.","So kann ermittelt werden, wie bereits jetzt die Angebote für junge Menschen mit Behinderung aussehen. Weiterhin richtet sich das Projekt an Einrichtungen und Träger der Kinder- und Jugendarbeit nach Sozialgesetzbuch acht (SGB VIII §11 und §12), wie zum Beispiel Jugendverbände oder Offene Kinder- und Jugendeinrichtungen."
1080,P_manually,,zwischenbericht,Zum Beispiel: den Familien- Unterstützenden-Dienst. Das heißt: Eine Person kommt zu den Jugendlichen.,Unser Ziel ist ein Dialog mit den Fachkräften aus der Behindertenhilfe und Kinder- und Jugendarbeit zu den Interessen und Bedürfnissen der Jugendlichen.
1081,P_manually,,zwischenbericht,Gemeinsam machen sie etwas. Zum Beispiel: Sie gehen gemeinsam ins Kino. Oder sie besuchen zusammen mit anderen Jugendlichen andere Angebote.,So können nachhaltige Kooperationen entstehen um Kinder- und Jugendarbeit gemeinsam inklusiver zu gestalten.
1082,P_manually,,zwischenbericht,Die Probleme,Das sind die Ziele des Projektes
1083,P_manually,,zwischenbericht,Die Lebenshilfe weiß nicht: ob Jugendliche mit Beeinträchtigung die Angebote gut finden.,"Mit dem Projekt wollen wir erreichen, dass..."
1084,P_manually,,zwischenbericht,"ob Jugendliche mit Beeinträchtigung gefragt werden, was sie machen wollen. was sich Jugendliche wünschen.",wir Erkenntnisse über Interessen und Wünsche von Jugendlichen mit geistiger Behinderung zu Angeboten der Kinder- und Jugendarbeit gewinnen.
1085,P_manually,,zwischenbericht,Das will die Lebenshilfe mit dem Projekt ändern. Welche Ziele hat das Projekt?,Das Projekt will Wissenslücken schließen. Angebote der Kinder- und Jugendarbeit an Interessen und Lebenslagen von Jugendlichen mit Behinderung anknüpfen.
1086,P_manually,,zwischenbericht,Es gibt viele Angebote für Jugendliche. Aber sind das die richtigen Angebote? Das wissen wir nicht.,Kinder- und Jugendarbeit ihrem Inklusions-Auftrag fundiert nachkommen kann.
1087,P_manually,,zwischenbericht,Wir wollen wissen: Was Jugendliche mit Beeinträchtigung sich in ihrer Freizeit wünschen.,Jugendliche mit sogenannter geistiger Behinderung in ihrer Vielfalt an Angeboten der Kinder- und Jugendarbeit gemäß ihren Interessen und Bedürfnissen teilhaben. neue Kooperationen von Trägern der Kinder- und Jugendarbeit und der Behindertenhilfe/Lebenshilfe entstehen.
1088,P_manually,,zwischenbericht,"Das sollen dann alle erfahren. Besonders die Menschen,",So können sich diese beiden Systeme aneinander annähern und im Sinne ihrer Adressat*innen zusammenwirken.
1089,P_manually,,zwischenbericht,die mit Jugendlichen arbeiten. Und die Menschen in der Behinderten-Hilfe.,Akteure aus der Kinder- und Jugendarbeit sowie Behindertenhilfe Handwerkszeug in Form einer Handreichung erhalten.
1090,P_manually,,zwischenbericht,"Damit die Jugendlichen die Angebote bekommen,","So können sie Ideen zur Gestaltung inklusiver Angebote bekommen. Akteur*innen aus der Kinder- und Jugendarbeit sowie Behindertenhilfe befähigt und inspiriert werden, bedarfsgerechte inklusive Angebote zu entwickeln und umzusetzen."
1091,P_manually,,zwischenbericht,die sie gut finden.,auch junge Menschen mit sogenannter geistiger Behinderung mitgestalten und entscheiden.
1092,P_manually,,zwischenbericht,Wer macht bei dem Projekt mit? Die Lebenshilfe macht das Projekt zusammen mit Partnern.,Dossier: Inklusion in der Kinder- und Jugendarbeit Selbstbestimmung stärken und die Teilhabe aller ermöglichen: Ein Dossier der Bundesvereinigung Lebenshilfe in Kooperation mit dem Deutschen Bundesjugendring.
1093,P_manually,,zwischenbericht,Bei dem Projekt machen auch 2 Hochschulen mit.,Blick in die inklusive Praxis
1094,P_manually,,zwischenbericht,Eine Hoch-Schule ist eine Schule für Erwachsene.,FIETe steht für Freizeit = Inklusion.
1095,P_manually,,zwischenbericht,Es machen auch 3 Lebenshilfen mit: Lebenshilfe Hamburg Lebenshilfe Heidelberg,Engagement. Teilhabe erleben.
1096,P_manually,,zwischenbericht,Lebenshilfe Ostholstein,FIETe ist ein Projekt der Lebenshilfe Ostholstein.
1097,P_manually,,zwischenbericht,Was wird an den Standorten genau gemacht?,Es wurde durch die Aktion Mensch gefördert.
