,Source,link_leicht,URL,sents_leicht,sents_standard
1860,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Darum wird die Uhr umgestellt,Hintergrund zur Zeitumstellung
1861,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Seit mehr als 40 Jahren gibt es die Sommer-Zeit. Die Sommer-Zeit soll Strom sparen: Abends ist es länger hell.,Schon seit der Einführung der Sommerzeit im Jahre 1980 wird über den Sinn und Unsinn dieser Maßnahme gestritten.
1862,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Die Menschen brauchen abends kein Licht einschalten. Viele Menschen sagen: Die Zeit-Umstellung ist nicht gut: Mit der Zeit-Umstellung sparen die Menschen Strom am Abend.,Energie sparen lässt sich durch die Zeitumstellung jedenfalls nicht.
1863,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Aber am Morgen brauchen die Menschen mehr Strom: Sie heizen mit Strom in den kalten Monaten. Von der Sommer-Zeit.,"Laut Bundesumweltamt spart man während der Sommerzeit zwar abends elektrisches Licht, gleichzeitig wird morgens aber mehr geheizt, besonders in den kalten Monaten (März, April und Oktober)."
1864,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Deshalb wird mehr Strom verbraucht.,Insgesamt steigt der Energieverbrauch dadurch sogar an.
1865,P_hamburg,,http://www.hamburg.de/barrierefrei/leichte-sprache/service/16414990/zeitumstellung-sommerzeit-el-version/,Info: Ein Computer hat diesen Text in Leichte Sprache übertragen. Der Text ist nicht durch Menschen mit Behinderungen geprüft worden. Sie können hier dazu mehr lesen.,Mehr Informationen bei Wikipedia .
1866,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Das Standes-Amt sammelt wichtige Infos über die Menschen in Hamburg. In schwerer Sprache sieht das Wort so aus: Standesamt Die wichtigen Infos sind zum Beispiel:,Das Standesamt begleitet Sie durch ihr ganzes Leben.
1867,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Ein Baby ist geboren worden. Zwei Menschen haben geheiratet . Ein Mensch ist gestorben .,"Es registriert Ihre Geburt, schließt Ihre Ehe und stellt auch die Sterbeurkunde aus."
1868,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Man sagt auch: Wichtige Infos über das Leben werden angemeldet . Sie müssen alle Sachen im Standes-Amt von dem Ort anmelden: Wo die Sachen passiert sind.,"Dazwischen gibt es noch viele Dienstleistungen rund um die Beurkundung von sogenannten ""Personenstandsfällen"". AUCH INTERESSANT"
1869,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Sie bekommen auch Urkunden und Bescheinigungen über die wichtigen Infos im Standes-Amt. Zum Beispiel: Sie brauchen Ihre Geburts-Urkunde für eine Hochzeit .,"Heiraten / Hochzeit: Viele Information und Ideen rund ums Thema Heiraten Personenstandsbücher: Sie sind auf der Suche nach alten Geburts-, Heirats- oder Sterbeurkunden?"
1870,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Manchmal müssen Sie Bescheinigungen und Urkunden auch bei anderen Standes-Ämtern besorgen : Wenn Sie Sachen in Hamburg anmelden wollen. Zum Beispiel : Sie wollen in Hamburg heiraten. Sie sind aber nicht in Hamburg geboren. Sie bekommen dann die Geburts-Urkunde vom Standes-Amt in Ihrem Geburts-Ort.,Dann ist das Staatsarchiv die richtige Anlaufstelle.
1871,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Sie melden mit der Geburts-Urkunde die Hochzeit in Hamburg an. Das Standes-Amt schreibt die wichtigen Infos in ein besonderes Buch: Das Buch heißt Personen-Stands-Buch .,"Maßgebend für die Eintragung in die Geburts-, Heirats- und Sterbebücher ist immer der tatsächliche ""Ort des Geschehens""."
1872,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Die Infos in den Personen-Stands-Büchern sind verbindlich . Verbindlich heißt: Die Infos stimmen und sind aktuell .,"Die Angaben der Personenstandsbücher geben immer den rechtsverbindlichen, aktuellen Stand wieder."
1873,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Sie benötigen darum manchmal besondere Bescheinigungen und Nachweise : Wenn Sie wichtige Infos beim Standes-Amt anmelden wollen. Die Infos über Geburten und Hochzeiten und Todes-Fälle sind besonders wichtig. Diese Infos müssen stimmen.,"Es ist deshalb leider unumgänglich, dass Sie uns für die Beurkundung von Personenstandsfällen Urkunden und andere amtliche Nachweise vorlegen müssen."
1874,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Zum Beispiel: Sie müssen bei einer Geburt genau sagen: So heißt das Kind. So heißen die Eltern von dem Kind.,"Zum Beispiel werden mit der Beurkundung einer Geburt für das Kind alle Daten (Vor- und Familienname, Mutter, Vater, usw. ) rechtsverbindlich festgelegt."
1875,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Wenn sich die Infos später ändern : Sie müssen beim Standes-Amt im Geburts-Ort Bescheid geben. Das Standes-Amt notiert dann bei dem ersten Eintrag die Änderungen.,"Änderungen (z.B. Namensänderungen, Vaterschaftsfeststellungen, Adoptionen) werden dem jeweiligen ""Ureintrag"" später beigefügt."
1876,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Es gibt mehrere Standes-Ämter in Hamburg.,Wir stehen Ihnen unter anderem für folgende Dienstleistungen zur Verfügung: Anmeldung und Beurkundung von Eheschließungen Erklärungen zur Namensangleichung
1877,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Sie bekommen alle Infos über die Standes-Ämter auf der Internet-Seite: https://www.hamburg.de/behoerdenfinder/hamburg/info/standesamt/,"Beurkundung von Geburten Beurkundung von Sterbefällen Ausstellen von Geburts-, Ehe- und Sterbeurkunden - auch ONLINE"
1878,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Zum Beispiel: Die Öffnungs-Zeiten Die Adresse Die Telefon-Nummer,Wiederannahme eines früheren Familiennamens nach Auflösung der Ehe
1879,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Wer hat den Text in Leichter Sprache gemacht?,Beurkundung von Vater- und Mutterschaftsanerkennungen Beurkundung von Namenserteilungen Nachträgliche Bestimmung eines Ehenamens Namenserklärungen nach § 94 des Bundesvertriebenen- und Flüchtlingsgesetzes
1880,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Büro für Leichte Sprache Köln E-Mail: info@leichte-sprache.koeln,Kirchenaustrittserklärungen
1881,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,Kirsten Scholz hat den Text in Leichter Sprache geschrieben und die Bilder gemalt.,"Nachbeurkundung von Personenstandsfällen, die im Ausland erfolgt sind (Geburten, Eheschließungen und Sterbefälle)"
1882,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13365536/das-standes-amt/,"Dirk Stauber, Sandra Mambrini und Wolfgang Klein haben den Text auf Leichte Sprache geprüft.","Ehefähigkeitszeugnis Lebenspartnerschaft schließen Alle Angebote auf einen Blick, die Adresse und Rufnummern des Standesamtes liefert Ihnen der Behördenfinder ."
1883,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie müssen sich um-melden.,"Wer umzieht, muss innerhalb von 14 Tagen seine neue Adresse bekanntgeben."
1884,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Wenn Sie umziehen. Das heißt: Sie müssen beim Bezirks-Amt Bescheid sagen. Sie bekommen einen Aufkleber mit Ihrer neuen Adresse. Für Ihren Personalausweis.,"Der neue Onlinedienst, die sogenannte elektronische Wohnsitzanmeldung (eWA), bietet eine Alternative zum Behördengang."
1885,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Und das Bezirks-Amt speichert Ihre neue Adresse. Das kostet Geld. In Hamburg gibt es ein neues Projekt: Menschen können sich im Internet um-melden.,Der komplette Anmeldeprozess lässt sich ab sofort rechtssicher und fristgerecht jederzeit und von jedem Ort erledigen.
1886,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie müssen nicht mehr zum Bezirks-Amt gehen. Die Um-Meldung im Internet ist umsonst. Der Name dafür ist: Elektronische Wohnsitz-Anmeldung. Die Abkürzung ist: eWA.,Anders als bei der Ummeldung im Amt fallen online außerdem keine Gebühren an.
1887,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Die eWA gibt es nur in Hamburg.,Zum Start in Hamburg steht eWA zunächst bestimmten Nutzergruppen zur Verfügung.
1888,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Es ist ein Test.,"Der Kreis der Nutzerinnen und Nutzer wird nach und nach erweitert und der Onlinedienst wird künftig allen deutschen Städten und Gemeinden zur Verfügung gestellt, damit diese ihn in ihr Angebot digitaler Verwaltungsleistungen aufnehmen können."
1889,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Deshalb können nicht alle Menschen in Hamburg die Um-Meldung im Internet machen.,"Allein in Hamburg können in Zukunft jedes Jahr rund 250.000 An- und Ummeldungen und in der gesamten Bundesrepublik ca. 5,5 Millionen Wohnsitzänderungen digital erledigt werden. Der Onlinedienst ist in Kooperation mit dem Bundesministerium des Innern und für Heimat (BMI) entwickelt worden."
1890,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Nur diese Menschen in Hamburg können die Um-Meldung im Internet machen: Sie sind gerade in Hamburg umgezogen,"Jan Pörksen, Staatsrat und Chef der Senatskanzlei der Freien und Hansestadt Hamburg: „Mit dem Onlinedienst für die elektronische Wohnsitzanmeldung leistet Hamburg einen wichtigen Beitrag zur Verwaltungsmodernisierung in ganz Deutschland. Das entlastet die Bürgerinnen und Bürger genauso wie die Verwaltung und ist wegweisend für zukünftige Digitalisierungsprojekte."
1891,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie sind nicht verheiratet,"Der neue Onlinedienst ist ein gutes Beispiel dafür, wie länderübergreifende Zusammenarbeit nach dem „Einer-für-Alle-Prinzip“ funktioniert."
1892,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie haben keine Kinder,"Jetzt freuen wir uns auf möglichst viele Kommunen, die mitmachen und die elektronische Wohnsitzanmeldung nutzen.“ Dr. Markus Richter, Staatssekretär im BMI und Bundes-CIO : „Mit der elektronischen Wohnsitzanmeldung digitalisiert die Freie und Hansestadt Hamburg zusammen mit dem BMI eine von den Bürgerinnen und Bürgern oft benötigte Verwaltungsleistung und stellt sie für die bundesweite Nutzung bereit."
1893,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie haben einen Personalausweis mit Online-Ausweisfunktion.,"Die sichere Authentifizierung wird mit dem Online-Ausweis gewährleistet, zudem kann die aktuelle Anschrift bequem von zuhause aus auf dem Personalausweis gespeichert werden."
1894,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie haben ein Nutzer-Konto mit Post-Fach.,"Das ist nutzerfreundlich und innovativ – so, wie moderne Verwaltung sein muss.“ Wer kann den Onlinedienst zuerst nutzen und wie geht es weiter? Das Angebot richtet sich zum Start an unverheiratete Personen ohne minderjährige Kinder, die innerhalb Hamburgs umziehen. Diese Gruppe von Deutschen und EU-Bürgerinnen und -Bürgern und Angehörigen des europäischen Wirtschaftsraumes macht den größten Teil der Hamburger Haushalte aus, die rund 57% aller Umzüge innerhalb Hamburgs bewegen."
1895,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie haben die AusweisApp 2. Das ist ein Programm für das Smartphone. Wenn die Um-Meldung im Internet gut funktioniert.,"Möglich sind alle Anmeldungen in neue Haupt- oder alleinige Wohnungen. Die technischen Voraussetzungen zur Nutzung des Onlinedienstes sind ein Personalausweis mit aktivierter Online-Ausweisfunktion und PIN, ein Nutzerkonto mit Postfach, ein Smartphone mit NFC-Schnittstelle oder ein USB-Kartenlesegerät und die AusweisApp2."
1896,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Dann sollen alle Menschen in Hamburg die Um-Meldung im Internet machen können.,EU-Bürgerinnen und Bürger und Angehörige des europäischen Wirtschaftsraums können den Dienst mittels einer eID-Karte nutzen.
1897,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Und später auch alle Menschen in Deutschland.,"Außerdem benötigen Sie eine Wohnungsgeberbestätigung, falls die neue Wohnung nicht ihr Eigentum ist."
1898,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,So geht die Um-Meldung im Internet,"Der Onlinedienst wird kontinuierlich ausgebaut. Nach Ende der Pilotphase wird 2023 der Umzug mit Ortswechsel, also in eine andere Stadt oder Kommune, ermöglicht sowie die An- und Ummeldung von Familien und weiteren Nutzergruppen. Wie läuft der Prozess aus Sicht der Nutzerinnen und Nutzer?"
1899,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie machen einen Online-Antrag. Sie können dann im Internet sehen: Diese Adresse hat das Bezirks-Amt gespeichert.,Bürgerinnen und Bürger werden Schritt für Schritt durch den Onlinedienst geführt. Sie authentifizieren sich datenschutzkonform durch die Online-Ausweisfunktion ihres deutschen Personalausweises oder mit der eID-Karte.
1900,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Das heißt: Melde-Register.,"Dann erhalten sie Zugriff auf ihre bisher im Melderegister gespeicherten Daten, können diese überprüfen und ihre neue Adresse eingeben."
1901,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie tragen Ihre neue Adresse ein.,Notwendige Angaben zu Ihrem neuen Wohnsitz können Sie der Wohnungsgeberbestätigung entnehmen.
1902,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie bekommen einen Code mit der Post zugeschickt.,Die Vorlage bei der Meldebehörde ist nicht mehr nötig.
1903,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Mit dem Code können Sie die Bestätigung für die neue Adresse im Internet herunterladen .,"Stattdessen erhalten die Bürgerinnen und Bürger einen Code, der per Post an die neue Adresse geht. Mit dem Code gibt es die elektronische Meldebestätigung zum Download."
1904,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Das Dokument ist geschützt.,Ein elektronisches Siegel macht das Dokument fälschungssicher.
1905,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Es kann nicht gefälscht werden. Sie können die Daten vom Melde-Register auf den Personalausweis übertragen.,Die neuen Daten aus dem Melderegister können nun per App direkt auf den Chip im Personalausweis oder der eID-Karte übertragen werden.
1906,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Dafür brauchen Sie nur ein Smartphone.,Dafür genügt ein handelsübliches Smartphone.
1907,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie bekommen einen Aufkleber mit der neuen Adresse. Für Ihren Personalausweis.,Der Adressaufkleber für das Ausweisdokument kommt per Post. Hintergrund: Die elektronische Wohnsitzanmeldung gehört zur föderalen Digitalisierungsoffensive auf Basis des Onlinezugangsgesetzes (OZG).
1908,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Der Aufkleber kommt mit der Post.,Die Bundesregierung finanziert das Hamburger Projekt aus Mitteln des Konjunkturpakets und ermöglicht die länderübergreifende Zusammenarbeit bei Umsetzung und Betrieb des Onlinedienstes. Dabei kooperiert die Freie und Hansestadt Hamburg mit dem Bundesministerium des Innern und für Heimat.
1909,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Info: Ein Computer hat diesen Text in Leichte Sprache übertragen.,"Der neue Onlinedienst wurde nach dem ""Einer-für-alle-Prinzip"" (EfA) entwickelt. Alle Städte und Gemeinden in Deutschland können den digitalen Service ebenfalls nutzen und ihren Bürgerinnen und Bürgern anbieten. Weitere Informationen finden Sie hier: Elektronische Wohnsitzanmeldung Weitere Informationen zum Einer-für-Alle Prinzip finden Sie hier: Erklärvideo zum „Einer-für-Alle-Prinzip“"
1910,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Der Text ist nicht durch Menschen mit Behinderungen geprüft worden.,Rückfragen der Medien
1911,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16511320/2022-09-20-sk-wohnsitzanmeldung-el/,Sie können hier dazu mehr lesen.,"Senatskanzlei, Amt für IT und Digitalisierung Dr. Svenja Zell Telefon: 040 428 23 2717 E-Mail: svenja.zell@sk.hamburg.de Internet: www.digital.hamburg.de/"
1912,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Sie müssen für die Grund-Steuer ein Formular ausfüllen.,
1913,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Das Formular heißt: Erklärung zur Feststellung der Grundsteuer.,
1914,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Sie können hier Hinweise finden: Die beim Ausfüllen von dem Formular helfen. Sie können hier lesen: Diese Teile gehören zum Formular für die Grund-Steuer. Diese Daten brauchen Sie für das Ausfüllen von dem Formular.,Welche Daten und Informationen werden für das Ausfüllen der Erklärung benötigt?
1915,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,So finden Sie die Hilfe-Texte für das Geo-Portal vom Liegenschaften-Kataster.,
1916,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Teile von der Grund-Steuer-Erklärung,
1917,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Das Formular für die Erklärung besteht aus mehreren Teilen. Die wichtigsten Teile sind: Der Haupt-Vordruck. Der Haupt-Vordruck hat das Zeichen: HmBGrSt 1.,Im Hauptvordruck (Erklärung zur Feststellung des Grundsteuerwerts - HmbGrSt 1) werden allgemeine Angaben abgefragt (z.B. die Steuernummer).
1918,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Anlage Grund-Stück. Die Anlage hat das Zeichen: HmBGrSt 2. Gut zu wissen: Eine Anlage ist ein Teil von einem Formular. Es sind Blätter mit besonderen Informationen oder Erklärungen.,In der Anlage Grundstück (HmbGrSt 2) sind grundsätzlich folgende Angaben zu erklären:
1919,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Der Haupt-Vordruck,
1920,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Sie müssen allgemeine Angaben im Haupt-Vordruck machen.,
1921,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Zum Beispiel Ihren Namen und die Adresse.,
1922,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Und die Steuer-Nummer.,
1923,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Anlage Grund-Stück,
1924,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Sie müssen viele Infos aufschreiben in der Anlage Grund-Stück.,
1925,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Zum Beispiel:,
1926,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Gemarkung.,Gemarkung
1927,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Gemarkung ist der Name von der Gegend: In der das Grundstück ist.,
1928,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Flurstücks-Nummer.,Flurstücksnummer
1929,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Jedes Grundstück in Deutschland hat eine besondere Nummer: Die Flurstücks-Nummer. Die Nummer ist für jedes Grundstück anders. Man kann darum mit der Flurstücks-Nummer genau sagen: Welches Grundstück gemeint ist. Flurstücks-Fläche Ein Grundstück hat eine bestimmte Größe.,Flurstücksfläche
1930,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Größe ist die Flurstücks-Größe. Grund-Buch-Blatt-Nummer Alle Grundstücke werden in eine Liste eingetragen. Die Liste heißt Grund-Buch.,Grundbuchblattnummer
1931,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Für jedes Grundstück gibt es ein Blatt in dem Grund-Buch der Gegend. Dieses Blatt eine besondere Nummer: Die Grund-Buch-Blatt-Nummer. Sie können eine Kopie von einem Grund-Buch-Blatt bekommen. Man sagt zu der Kopie Grund-Buch-Auszug.,zur wirtschaftlichen Einheit (Grundstück) gehörender Anteil
1932,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Sie können Infos bekommen über die Grund-Buch-Blatt-Nummer. Sie müssen dafür einen Brief schreiben an ein Hamburger Grundbuch-Amt. Wichtig: Nur berechtigte Personen bekommen Auskunft vom Grundbuch-Amt. Berechtigt ist zum Beispiel der Besitzer von dem Grundstück.,Wohn- und Nutzflächen der Gebäude
1933,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Zur wirtschaftlichen Einheit gehörender Anteil Wirtschaftliche Einheit ist ein schweres Wort für Grundstück. Manchmal gehört einem Menschen nicht das ganze Grundstück. Oder das ganze Haus. Bei diesem Punkt wird eingetragen: Wie viel von einem Grundstück dem Besitzer gehört.,"Bitte beachten Sie, dass es sich um eine nicht abschließende Aufzählung handelt."
1934,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Wohn-Fläche und Nutz-Flächen der Gebäude Die Wohn-Fläche und die Nutz-Fläche sagen: Wie groß ein Haus ist. Und wie viel von dem Haus man benutzen kann. Formulare für Wohnungs-Eigentum und Teil-Eigentum Es gibt besondere Infos für das Ausfüllen von Formularen: Wenn Sie eine Eigentums-Wohnung haben.,Ergänzende Informationen und Hinweise zu Wohnungs- und Teileigentum finden Sie unter Informationsmaterial zum Download oder am Ende dieses Beitrags.
1935,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Oder wenn Sie ein Teil-Eigentum von einem Grundstück haben. Oder von einem Haus. Sie finden diese Infos unter der Internet-Adresse: https://www.hamburg.de/fb/grundsteuer/16229772/grundsteuer-download/ Die Infos sind in schwerer Sprache. Andere Teile vom Formular für die Erklärung,Bei Betrieben der Land- und Forstwirtschaft sind zum Teil abweichende Angaben zu erklären.
1936,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Es gibt noch andere Teile: Die Sie unter bestimmten Umständen brauchen. Sie brauchen die Anlage Land- und Forst-Wirtschaft: Wenn Sie einen Betrieb für Land-Wirtschaft oder Forst-Wirtschaft haben. Es gibt besondere Hilfen für das Ausfüllen von diesen Formularen. Wichtige Daten für die Grund-Steuer-Erklärung.,Näheres dazu wird in den Fragen und Antworten zur neuen Grundsteuer (s. Informationsmaterial) und in der Anleitung zur Anlage Land- und Forstwirtschaft (s. Erklärungsvordrucke) erläutert.
1937,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Und wo Sie die Daten finden. Die Steuer-Nummer,Wo steht die Steuernummer?
1938,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Steuer-Nummer besteht aus 10 Zahlen. Die Steuer-Nummer fängt an mit 16/.,Die Steuernummer besteht aus zehn Ziffern und beginnt mit 16/ ...
1939,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Steuer-Nummer hieß früher Akten-Zeichen. Die Steuer-Nummer steht zum Beispiel: Auf dem Grund-Steuer-Bescheid. Auf dem Einheits-Wert-Bescheid.,Die Steuernummer (alt: Aktenzeichen) steht z. B. auf dem Einheitswert- oder Grundsteuerbescheid.
1940,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Auf dem Konto-Auszug: Wenn das Finanz-Amt die Grund-Steuer abbucht.,"Sofern ein SEPA-Mandat erteilt wurde und das Finanzamt die Grundsteuer abbucht, wird die Steuernummer auch aus dem Kontoauszug ersichtlich."
1941,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Angaben zum Grund-Stück,Wo finde ich die Angaben zum Grundstück?
1942,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/16749142/ls-grundsteuer/,Die Angaben zum Grund-Stück sind besonders wichtig. Sie finden viele Angaben zum Grund-Stück im Kauf-Vertrag für das Grund-Stück. Oder im Grund-Buch-Auszug.,Die Grundstücks- oder Flurstücksfläche ergibt sich z.B. aus dem Kaufvertrag für das Grundstück oder aus dem Grundbuchauszug.
